Built-up,Distance to Highways,Distance to Major Roads,Slope,Distance to CBD,Distance to MIDC,Distance to Stations,Distance to Hospitals,Distance to Airport
0,7116.52,3606.24,16.2853,12172.3,18239.7,19501.5,8148.08,37746.7
1,1833.93,276.586,3.05437,1113.64,17482,1899.74,90,34906.2
1,1923.75,342.053,3.01696,1034.46,17442.5,1813.2,180,34892.7
1,2942.45,780,5.72043,450,17021.6,882.326,300,34754.7
1,2972.42,780,4.53271,450.999,17010,858.021,301.496,34751.1
1,3751.92,492.037,2.16079,234.307,16724.2,517.88,228.473,34666.2
1,4201.71,169.706,1.01275,30,16573.8,742.765,108.167,34625
1,4231.7,150,2.63503,0,16564.2,764.853,84.8528,34622.5
1,4582.15,457.93,3.58425,335.41,16347.6,1387.16,313.209,34569.4
1,4552.3,483.735,0.337615,362.491,16339.2,1415.1,342.053,34567.6
1,4432.9,590.931,3.76924,469.574,16306.1,1527.65,445.982,34560.3
1,4403.06,618.466,2.45639,496.588,16298,1555.96,456.946,34558.5
0,3508.97,1171.54,0.754894,1366.24,16077.8,2424.25,531.601,34495.5
0,3390,1074.15,1.81752,1484.92,16052,2541.69,577.062,34485.9
1,1623.61,169.706,1.4321,3276.74,15770.4,4320.21,241.868,34391.8
1,1166.92,469.574,5.72043,3755.88,15729.2,4797.19,189.737,34382.6
1,1138.42,483.735,1.90915,3785.83,15727.1,4827.02,218.403,34382.2
1,1110,499.299,5.42764,3815.78,15725.1,4856.85,247.386,34381.9
1,1025.28,553.173,3.84367,3905.65,15719.3,4944.91,283.019,34381.1
1,825.409,690,0.477454,4115.36,15707.9,5099.82,152.971,34380.1
0,510,510,1.21712,5553.97,15703.9,6249.37,509.117,34398.9
0,4981.45,2609.31,15.3325,12541.8,17455.6,12700.8,6426.8,35328.2
0,5174.02,745.185,18.8792,14688.1,18616.6,14854.2,8492.76,35941.5
1,2973.79,810,4.31545,480.937,16982.4,876.185,331.361,34721.3
1,4112.74,254.558,4.05866,42.4264,16574.7,702.922,150,34602.9
1,4525.53,496.588,2.78189,402.492,16302,1453.99,379.473,34535.7
0,2476.95,426.38,2.5695,2411.97,15852,3462.37,381.838,34395.6
1,1404.56,361.248,2.43314,3518.2,15718.1,4562.07,108.167,34356.3
1,1261.78,465.725,1.4321,3667.86,15705.9,4711.05,127.279,34353.8
1,323.11,323.11,0.675206,4656.19,15661.4,5496.55,540.833,34350.8
1,84.8528,84.8528,3.1996,5105.64,15661.4,5859.15,342.053,34356.9
0,5010,2545.58,40.522,12662.3,17481.7,12808.6,6513.52,35326.8
0,5084.98,1368.21,2.26364,14132,18182.8,14152.7,7786.14,35695.2
1,1779.13,283.019,7.65305,1194.74,17454.8,1974.08,67.082,34856.1
0,2705.99,814.985,1.06752,563.649,17061.1,1116.47,432.666,34725
1,3874.18,445.982,1.06752,201.246,16626.7,607.454,134.164,34594.9
1,4767.36,276.586,3.43891,216.333,16341.7,1247.8,150,34521.4
1,4707.71,324.5,3.05437,268.328,16324.2,1301.46,201.246,34517.4
1,4499,512.64,3.70862,442.945,16264.9,1493.08,371.079,34504
1,4260.63,742.159,6.79586,657.951,16200.1,1717.35,342.053,34490.2
0,3933.2,1065.32,11.4713,968.401,16116.5,2031.6,362.491,34472.6
1,1755.7,134.164,1.35022,3161.55,15723.3,4208.78,330,34335.2
1,1527.65,296.985,2.88218,3400.74,15699,4446.68,216.333,34328.9
1,1299.73,468.615,3.47174,3640.03,15678.3,4684.81,134.164,34324.2
1,1271.38,492.037,1.72101,3669.95,15676,4714.58,150,34323.8
1,1186.8,523.927,2.69895,3759.71,15669.4,4794.94,216.333,34322.6
1,986.813,630.714,3.76924,3969.19,15655.9,4948.18,276.586,34320.6
1,730.548,630,3.1996,4238.61,15642.7,5151.1,228.473,34320
1,445.982,445.982,2.36199,4538.04,15633.5,5383.47,442.945,34320.2
1,390,390,1.06752,4597.93,15632.3,5430.75,496.588,34320.5
1,308.869,308.869,1.01275,4687.78,15631,5502.12,579.396,34321.1
0,1456.47,1456.47,13.9498,6815.35,15747.5,7312.25,1647.54,34403.8
0,3739.55,3739.55,16.3073,9663.77,16341.7,9934.71,4212.52,34719.2
1,1842.01,342.053,3.9311,1157.63,17401.3,1925.85,127.279,34817.3
1,4205.25,212.132,1.21712,60,16488.7,807.217,60,34535.4
1,4681.25,335.41,4.07259,308.869,16286.9,1341.64,218.403,34485.5
1,4562.07,445.982,4.82254,408.044,16252.8,1449.97,331.361,34477.7
1,4442.94,560.446,6.06377,510,16219.5,1560,362.491,34470.4
1,4413.16,589.406,6.34412,536.656,16211.4,1587.73,375.899,34468.7
1,2606.55,432.666,6.60375,2299.65,15811.9,3354.1,442.945,34342
1,2052.32,67.082,7.26463,2865.75,15729,3916.24,271.662,34315.4
1,2023.39,42.4264,6.60375,2895.58,15725.2,3945.88,276.586,34314.3
1,1537.34,318.904,2.78189,3403.25,15669.1,4450.63,234.307,34298.9
1,1309.73,488.365,2.16079,3642.38,15648.4,4688.17,161.555,34294.3
1,939.628,600,4.58231,4031.18,15622.6,4972.77,268.328,34290.3
1,910.934,600,3.38907,4061.1,15621,4995.25,256.32,34290.2
1,853.815,600,3.10963,4120.93,15618,5040.45,241.868,34290.1
1,3757.67,573.149,1.6876,318.904,16611.7,636.396,240,34546.7
1,3967.27,424.264,1.06752,192.094,16539.7,697.782,30,34526.8
1,4117,305.941,1.06752,123.693,16489.7,774.209,120,34513.3
1,4206.85,218.403,1.01275,67.082,16460.3,829.759,67.082,34505.5
1,4716.11,192.094,1.96786,212.132,16302,1224.5,67.082,34465.8
1,4746.07,216.333,1.6876,234.307,16293.1,1250.32,94.8683,34463.7
1,4506.2,494.773,1.06752,474.342,16207.2,1517,313.209,34444.1
1,4387.19,611.882,5.73026,577.062,16174.3,1626.93,342.053,34437
1,4357.44,641.327,6.89389,603.738,16166.2,1654.63,324.5,34435.3
1,4089.91,907.965,11.6301,846.936,16095.7,1907.07,270,34421
0,4060.21,937.71,12.9095,874.643,16088.1,1935.41,271.662,34419.6
0,3230.68,858.021,5.00628,1682.68,15897.5,2743.32,774.209,34352.6
1,1318.98,509.117,1.39176,3644.97,15618.5,4667.1,189.737,34264.3
1,416.773,416.773,4.85753,4601.85,15572.3,5394.16,524.786,34260.5
1,390,390,2.43314,4631.77,15571.8,5418.05,550.727,34260.6
1,494.773,494.773,4.39338,5589.75,15585.3,6210.58,457.93,34280
0,1200,1200,13.4215,6548.32,15657.2,7044.89,1371.17,34326.1
0,4287.06,4287.06,0.675206,10445.2,16529.6,10654.2,4688.55,34786.6
0,6983.3,3671.42,23.5864,11988.7,18053,19561.5,7962.44,37659.4
0,308.869,247.386,1.72101,2695.33,18141.1,3542.03,1537.34,35048
1,3849.48,530.754,2.88218,295.466,16552.4,684.105,152.971,34508.2
1,3969.19,445.982,2.5695,216.333,16511.5,724.983,42.4264,34496.9
1,4747.68,201.246,1.81752,254.558,16264.4,1265.7,90,34433.7
1,4123.88,874.643,9.65191,831.925,16074.3,1889.05,241.868,34392.5
1,2068.91,60,7.82553,2872.65,15669.5,3925.88,212.132,34255.4
1,1271.38,573.149,3.76924,3707.52,15584,4689.32,241.868,34233.4
1,958.593,540,1.6876,4036.09,15562.7,4933.15,323.11,34230.3
1,930.484,540,2.36199,4065.97,15561.1,4955.81,313.209,34230.2
1,342.053,342.053,2.05278,4693.83,15541,5448.12,551.543,34231.1
1,201.246,201.246,4.58231,4843.4,15540,5569.43,416.773,34232.6
1,174.929,174.929,5.00628,4873.31,15540,5593.85,391.152,34233
1,510,510,2.43314,5621.54,15556.7,6220.43,469.574,34251
0,3458.34,3458.34,14.823,9366.92,16170.1,9621.91,3961.82,34586.1
0,5188.18,3211.68,40.9785,11855.5,17027.4,11995.8,5766.32,35029.2
0,5130,2605,22.5096,12695.1,17387.7,12806.6,6478.4,35217.2
0,5231.8,1233.29,3.18181,14404.5,18219,14333,7969.45,35653.4
0,1913.66,450,4.85753,1158.02,17294,1899.74,234.307,34719.2
0,2002.6,509.117,2.36199,1087.06,17254.4,1816.18,300,34705.7
1,3791.89,593.97,1.90915,349.857,16545,700.357,218.403,34484.1
1,4061.1,375.899,3.81407,201.246,16453,792.591,84.8528,34458.8
1,4091.01,349.857,3.01696,189.737,16443,807.775,108.167,34456.1
1,4749.48,189.737,3.10963,276.586,16235.8,1281.6,94.8683,34403.8
1,4722.21,276.586,4.78729,339.411,16209.4,1358.31,182.483,34397.7
1,4039.43,961.873,9.62914,926.121,16022.5,1983.86,218.403,34358.2
1,2077.81,60,8.93563,2876.56,15639.7,3931.03,182.483,34225.5
1,1594.24,361.248,4.72794,3382.56,15582.4,4434.02,284.605,34209.6
1,1451.52,466.69,3.43891,3531.6,15568.6,4539.63,247.386,34206.4
1,1224.13,547.449,3.76924,3770.23,15549.7,4712.39,300,34202.6
1,882.326,510,2.86241,4128.46,15528.1,4981.99,331.361,34200.1
0,550.727,540.833,1.72101,4486.98,15514.9,5262.41,466.69,34200.1
1,465.725,465.725,5.60118,4576.65,15512.9,5334.01,534.135,34200.3
1,362.491,362.491,1.96786,5473.91,15520.5,6076.98,324.5,34216.1
1,390,390,0.477454,5503.83,15521.6,6102.48,349.857,34217
1,416.773,416.773,1.50953,5533.76,15522.8,6128.01,375.899,34218
0,5202.04,1950,32.3933,13505.6,17739.6,13529.7,7163.03,35385.8
0,5561.91,258.07,4.26269,14105,18882.6,15444.2,9099.55,35994
0,7616.99,2886.24,11.009,12253.4,18354.2,18781.9,8596.24,37276.7
1,3854.15,560.446,4.53271,339.411,16496.1,742.159,174.929,34448.4
1,4033.52,390,2.43314,241.868,16434.7,804.984,94.8683,34431.6
1,4721.55,152.971,1.81752,276.586,16216,1273.15,84.8528,34376
1,4781.4,212.132,2.38594,318.904,16198.3,1323.06,134.164,34371.8
1,4666.9,331.361,3.72387,403.609,16163.3,1425.24,218.403,34363.7
1,4162.66,840.536,4.04469,831.925,16024,1883.08,182.483,34334.1
0,2721.25,391.152,9.32184,2229.91,15708.6,3289.76,488.365,34227.3
1,2518.03,268.328,7.36374,2436.47,15674.2,3494.97,284.605,34215.8
1,2373.6,192.094,6.09148,2584.36,15651.4,3641.88,150,34208.4
1,2258.58,150,3.37229,2702.83,15634.1,3759.59,90,34202.9
1,2229.91,134.164,6.72969,2732.47,15630,3789.04,94.8683,34201.6
1,2172.67,108.167,10.6427,2791.77,15621.8,3847.96,127.279,34199.1
1,2087.1,60,7.06204,2880.78,15609.9,3936.41,152.971,34195.5
1,1973.63,60,5.00628,2999.55,15595,4054.44,212.132,34191.1
1,1632.18,361.248,3.18181,3356.38,15555.4,4392.41,247.386,34180.3
1,948.683,480,1.72101,4071.72,15501.2,4916.8,371.079,34170.2
1,697.782,480.937,1.96786,4340.37,15489.4,5125.7,402.492,34170
1,502.892,502.892,2.45639,4549.43,15483.5,5292,530.754,34170.2
1,474.342,474.342,4.31545,4579.3,15482.9,5316.01,553.173,34170.3
1,152.971,152.971,5.88513,5266.77,15484.2,5883.44,161.555,34180.3
1,512.64,512.64,1.96786,5655.62,15498.2,6215.14,474.342,34192.1
0,934.345,934.345,3.05437,6284.05,15541.4,6764.12,1090.37,34220.6
0,5206.97,2969.85,35.2644,12247.2,17136.3,12356.2,6061.19,35055.6
0,5632.42,189.737,6.92625,14012.4,18926.8,15539.5,9198.46,36002.8
0,6469.23,1337.95,10.0522,13076.2,19197.8,17127.9,10116.5,36583.9
1,30,30,0.675206,3094.8,18269.2,3942,1731.18,35039.6
1,4693.83,120,2.45639,276.586,16196.4,1266.06,94.8683,34348.2
1,4611.91,390,4.52023,468.615,16117.4,1492.18,180,34329.9
1,2554.94,258.07,5.87557,2412.34,15649.4,3471.97,305.941,34187.4
1,2410.85,189.737,2.43314,2559.86,15626.2,3618.58,161.555,34179.8
1,2181.97,84.8528,6.20105,2796.44,15592.1,3853.69,108.167,34169.1
1,1783.93,268.328,0.754894,3211.68,15541.1,4266.44,152.971,34154.4
1,1612.76,403.609,4.53271,3390,15522.6,4391.59,228.473,34149.6
1,958.593,450,2.05278,4074.92,15471.2,4897.45,400.25,34140.2
1,846.936,450,2.16079,4194.21,15465.4,4989.93,391.152,34140
1,400.25,400.25,3.10963,4671.72,15451.4,5370.75,553.173,34140.8
1,342.053,342.053,0.477454,4731.45,15450.7,5419.46,494.773,34141.3
1,94.8683,94.8683,0.477454,5000.29,15450.3,5641.36,241.868,34144.8
1,30,30,3.52041,5149.7,15451.9,5766.4,134.164,34147.6
1,60,60,1.39176,5179.58,15452.4,5791.55,123.693,34148.2
1,256.32,256.32,2.45639,5388.82,15457.5,5968.87,216.333,34153.5
1,362.491,362.491,2.71992,5508.41,15461.6,6071.13,323.11,34157.1
1,502.892,502.892,4.10029,5657.92,15468.2,6199.85,465.725,34162.1
1,524.786,524.786,5.05115,5687.83,15469.7,6225.7,494.773,34163.2
1,558.032,558.032,2.78189,5747.64,15472.8,6277.53,553.173,34165.5
0,3195.81,3195.81,27.1113,9101.13,16010.7,9337.38,3736.66,34459.3
0,5269.25,3204.95,30.8586,11948.5,16982.5,12058.7,5791.55,34960.6
0,5285.45,1617.22,12.0883,13987.2,17925.7,13920.3,7554.88,35452.7
0,6898.7,1857.34,8.54373,12711.1,18832.6,17726.5,9519.65,36795.5
0,7488.29,2640.68,2.90182,12303.1,18411.4,18536.3,8767.5,37127.1
0,7260.99,3348.87,10.3994,11991,18073.2,19238.5,8137.97,37426.8
0,807.775,807.775,0.754894,4060.99,18791.6,4922.19,948.683,35231.4
1,1549.87,420,0.337615,1533.23,17390.2,2296.52,361.248,34691.5
1,3829.91,577.062,3.10963,403.609,16450.2,794.292,234.307,34391.6
1,4218.07,201.246,0.954841,174.929,16318.5,948.683,134.164,34356
1,4277.81,150,2.71992,152.971,16298.9,984.073,108.167,34350.9
1,4756.02,182.483,6.60375,339.411,16149.8,1332.22,150,34314
1,4764.71,241.868,4.38049,381.838,16132.1,1381.3,192.094,34309.9
1,4024.92,952.943,9.2982,993.177,15927.9,2044.63,150,34266.9
0,3700.72,1044.84,0.675206,1292.44,15848.4,2353.04,436.807,34239.1
1,2390.98,150,5.25895,2594.78,15592.1,3654.22,123.693,34148.4
1,2135.06,30,3.63139,2860.56,15554.4,3918.42,90,34136.7
1,2077.81,0,3.37229,2919.73,15546.6,3977.24,108.167,34134.4
1,1366.24,496.588,3.1996,3661.6,15469,4563.26,335.41,34114.3
1,997.246,420,3.37229,4048.56,15442.9,4855.18,436.807,34110.3
1,134.164,134.164,3.10963,4973.22,15420.1,5599.72,256.32,34114.3
1,60,60,2.43314,5062.81,15420.7,5674.68,174.929,34115.8
1,30,30,0.754894,5152.41,15421.9,5750.07,108.167,34117.6
1,189.737,189.737,4.76364,5331.65,15425.7,5902.08,150,34121.9
0,2779.01,2779.01,16.9165,8563.46,15848.4,8820.25,3361.21,34360.3
0,3223.43,3223.43,17.8231,9162.58,15997.6,9383.86,3744.24,34437.8
0,5376.03,1171.54,4.76364,14587.9,18211.9,14437,8078.03,35588.5
0,7701.12,2884.06,8.18616,12159.2,18260.4,18778.1,8522.54,37206
0,768.96,768.96,1.35022,4038.54,18749.8,4897.45,942.019,35195.1
1,1615.55,453.982,2.63503,1497.9,17335.9,2250.8,349.857,34652.2
0,2288.86,787.464,1.50953,990.454,17029.3,1626.1,591.693,34547.8
0,2436.47,906.973,3.84367,912.414,16965.6,1497.9,724.983,34526.9
0,2791.77,1060.66,0.754894,771.298,16817.3,1210.83,626.418,34479.3
1,4310.51,108.167,3.43891,180,16260.8,1026.16,67.082,34318.5
1,4639.05,84.8528,5.88513,295.466,16157.3,1256.07,123.693,34292.7
1,4788.46,218.403,16.4846,381.838,16112.3,1374.12,192.094,34282
1,4207.39,812.219,2.43314,849.058,15944.9,1892.14,90,34245.8
1,4177.87,842.14,1.21712,874.643,15937.1,1919.3,94.8683,34244.2
1,4148.36,872.067,4.38049,900.5,15929.4,1946.54,94.8683,34242.7
1,2600.5,234.307,9.37478,2394.93,15595,3456.26,330,34129.1
1,2286.5,60,4.43182,2718.27,15545,3777.86,0,34113
1,1745.68,335.41,2.36199,3279.89,15475,4265.17,127.279,34092.7
1,1632.18,450,5.00628,3398.48,15462.9,4348.76,174.929,34089.6
1,1404.56,480,1.50953,3635.95,15441.5,4520.85,361.248,34084.8
1,531.601,456.946,0.954841,4558.62,15393.5,5238.42,595.483,34080.2
1,417.852,417.852,2.26364,4677.88,15391.4,5335.78,543.323,34080.8
1,150,150,2.05278,4976.2,15390.1,5583.06,247.386,34084.3
1,30,30,1.4321,5095.59,15391.1,5683.4,134.164,34086.4
1,201.246,201.246,3.05437,5364.3,15396.6,5911.83,161.555,34092.7
1,313.209,313.209,1.50953,5483.77,15400.6,6014.46,276.586,34096.2
1,510,510,0.954841,5752.65,15412.9,6247.64,543.323,34105.6
0,785.175,785.175,4.69197,6171.11,15441.5,6615.94,961.873,34124.4
0,998.599,998.599,3.10963,6440.23,15465.9,6855.84,1231.46,34139.2
0,3737.38,3737.38,19.2393,9883.17,16175.7,10056.5,4163.2,34514.6
0,6293.21,886.397,5.57096,13246.5,19363,16678.5,10370.7,36342
1,4685.38,342.053,4.67991,488.365,16048.4,1489.46,108.167,34244
1,4094.97,872.067,1.6876,967.471,15885,2013.58,67.082,34209.8
1,4065.53,885.889,1.06752,993.63,15877.3,2040.88,84.8528,34208.4
1,4006.66,912.414,4.49515,1046.57,15862.3,2095.71,134.164,34205.6
1,2267.53,30,5.2267,2753.47,15511.1,3813.66,42.4264,34081.7
1,2238.97,30,3.01696,2782.89,15507,3842.93,67.082,34080.4
1,2011.57,108.167,1.6876,3018.69,15475.8,4061.1,152.971,34071.1
1,1982.95,127.279,2.1343,3048.21,15472.2,4080.88,161.555,34070.1
1,1641.25,458.912,3.10963,3403.12,15433.1,4327.49,150,34059.6
0,540.833,429.535,1.96786,4562.07,15363.5,5220.78,618.466,34050.2
1,189.737,189.737,3.32143,5367.23,15366.6,5896.2,152.971,34062.7
0,268.328,268.328,2.26364,3531.6,18396.7,4377.33,1306.98,35013
1,1862.9,569.21,2.5695,1340.63,17173.1,2053.41,364.966,34555.1
1,4690.47,351.141,5.73026,509.117,16019.7,1506.59,84.8528,34214.1
1,4130.21,831.925,2.5695,957.183,15863.6,1999.22,30,34181.3
1,2905.2,402.492,5.13969,2118.14,15587.2,3181.27,456.946,34086.6
0,2732.8,254.558,11.4618,2292.01,15555.7,3354.77,420,34075.8
1,1060.24,330,1.90915,4030.51,15354.7,4774.62,408.044,34020.5
1,750,331.361,1.90915,4357.44,15339.5,5034.01,540.833,34020
1,721.249,335.41,1.39176,4387.19,15338.5,5058,551.543,34020
1,335.41,335.41,0.754894,4803.94,15330.3,5400.17,420,34021.9
1,247.386,247.386,3.47174,4893.31,15330,5474.9,330,34023
1,94.8683,94.8683,2.02487,5280.85,15334.2,5803.74,60,34030.4
0,3226.92,3226.92,24.4939,9257.56,15935.2,9439.52,3721.09,34361.2
0,5356.49,3075.99,31.1384,12253.3,17000.9,12318.5,5983.85,34909.4
0,1928.42,1928.42,0.337615,5230.42,19389.1,6096.79,912.414,35410.9
0,108.167,108.167,2.05278,3111.91,18126.5,3944.06,1693.87,34886.6
1,1986.58,644.127,3.32143,1272.79,17092.5,1958.98,429.535,34507.1
1,4081.98,330,1.21712,361.248,16255.2,980.867,174.929,34249.7
1,4111.75,300,2.90182,342.053,16245,993.177,150,34247
1,4141.52,270,2.38594,324.5,16235,1006.23,127.279,34244.3
1,4260.63,150,2.43314,276.586,16195.2,1065.32,30,34233.9
1,4469.19,42.4264,4.82254,276.586,16127.6,1190.97,60,34216.7
1,4648.06,150,7.17965,361.248,16071.6,1315.9,169.706,34203
1,4677.88,169.706,5.25895,381.838,16062.4,1337.95,192.094,34200.8
1,4725.26,335.41,3.47174,509.117,15999.8,1500,94.8683,34186.1
1,4224.36,768.96,6.42315,900,15858.1,1932.38,0,34155.9
1,4018.77,859.069,0.477454,1075.41,15804.2,2120.47,120,34145.7
1,3930.8,900.5,1.6876,1154.12,15781.9,2202.29,210,34138.4
1,2856.31,335.41,8.21996,2184.03,15546.9,3247.21,408.044,34053
1,730.548,305.941,0.754894,4391.18,15308.5,5040.09,579.396,33990
1,400.25,400.25,1.39176,4748.06,15300.7,5333.68,480.937,33991.3
1,123.693,123.693,1.39176,5045.8,15300.5,5584.27,182.483,33995.3
1,174.929,174.929,0.477454,5373.6,15306.6,5865.29,152.971,34002.7
0,1507.48,1507.48,0.954841,4825.62,19110,5686.56,664.078,35271.4
1,2023.39,684.763,4.43182,1273.5,17052.3,1946.54,469.574,34472.9
1,4442.94,0,2.45639,301.496,16108.7,1194.74,42.4264,34189.2
1,4562.07,67.082,5.32285,335.41,16070.9,1273.5,94.8683,34179.8
1,4681.25,174.929,3.1996,403.609,16033.9,1358.31,174.929,34170.8
1,4770.66,254.558,6.72137,457.93,16006.7,1425.24,210,34164.4
1,3849.6,924.175,8.73569,1247.8,15730.9,2296.72,300,34100.3
1,3820.38,942.019,9.47393,1274.56,15723.7,2324.18,300,34097.6
1,2609.31,123.693,7.41654,2452.3,15471.7,3515.25,323.11,34007.7
1,2181.97,94.8683,2.43314,2889.52,15405.7,3895.04,60,33986.8
1,1443.12,360,2.38594,3654.71,15321.9,4439.7,331.361,33964.8
1,1248.88,301.496,1.81752,3861.74,15306.1,4597.93,335.41,33961.9
1,1053.42,270,3.58425,4069.07,15293.1,4760.18,362.491,33960.3
1,997.246,270,3.84367,4128.35,15289.9,4807.21,391.152,33960.1
1,657.951,308.869,3.01696,4484.47,15275.8,5095.14,644.127,33960
1,134.164,134.164,1.72101,5049.46,15270.5,5568.21,189.737,33965.3
1,108.167,108.167,1.01275,5317.45,15275,5798.39,108.167,33971.1
0,5400.75,2846.21,20.0908,12585.8,17092.6,12605.2,6241.87,34926.6
0,5654.42,766.616,9.19103,14172.1,18430.3,14934.6,8591.58,35628.4
0,7512.47,2438.13,18.3838,12209.7,18323.3,18332.2,8804.12,36902.8
0,351.141,351.141,1.72101,3701.08,18405.4,4542.6,1132.08,34959
0,426.38,426.38,1.96786,2824.62,17900.6,3638.91,1652.45,34760.1
1,1945.38,674.166,1.96786,1357.65,17065.8,2040,465.725,34456.9
1,3882.07,543.323,1.39176,536.656,16271.1,976.729,361.248,34209.5
1,4119.62,305.941,2.1343,391.152,16188.6,1047.85,123.693,34187.2
1,4238.5,189.737,2.05278,342.053,16148.5,1101.45,30,34176.7
1,4324.69,684.105,2.16079,858.021,15824.2,1883.08,67.082,34100.8
1,4148.79,751.798,3.84367,1008.02,15776.7,2040,60,34091.4
1,4060.99,792.023,0.337615,1081.67,15753.7,2119.83,108.167,34087.1
1,3391.59,684.105,4.26269,1693.87,15593.2,2752.82,524.786,34030.2
1,2618.43,94.8683,8.73569,2460.18,15442.1,3523.31,335.41,33977.7
1,1707.63,361.248,1.6876,3394.78,15316.6,4221.91,60,33940.4
1,697.782,268.328,2.78189,4459.11,15246.6,5053.29,617.738,33930
1,670.82,283.019,1.6876,4488.79,15245.8,5077.72,644.127,33930
1,150,150,2.88218,5053.29,15240.5,5552.27,201.246,33935.3
1,90,90,2.78189,5112.78,15241.1,5603.26,150,33936.4
1,94.8683,94.8683,2.5695,5321.09,15245,5783.08,127.279,33941.2
1,169.706,169.706,1.06752,5410.41,15247.6,5860.76,201.246,33943.6
0,1060.24,1060.24,9.97026,6603.07,15332.3,6925.06,1382.93,33998.7
0,5459.83,2190,1.50953,13426.2,17459.9,13319.4,6953.01,35101.8
0,5691.23,757.166,9.46232,14130.1,18422.3,14948.8,8607.7,35608.8
0,258.07,258.07,3.43891,3030.59,17986.2,3849.48,1774.06,34773.6
0,1261.78,647.611,1.4321,1975.9,17389.9,2735.43,792.023,34550.3
0,2561.27,1087.06,3.76924,1033.15,16764.4,1532.64,890.449,34336.3
1,4272.34,174.929,3.72387,364.966,16110.3,1142.37,30,34144.2
1,4331.03,655.21,3.32143,876.185,15795.3,1898.55,67.082,34070.8
1,4038.54,778.267,1.06752,1123.3,15717.1,2160.21,150,34055.8
1,3863.6,876.185,3.9311,1276.32,15672.7,2321.66,241.868,34040.5
1,1520.85,300,0.754894,3606.62,15267.2,4354.96,271.662,33905.9
1,1271.38,241.868,1.6876,3871.98,15246.2,4559.41,276.586,33901.9
1,1043.55,210,2.5695,4108.36,15231.6,4746.64,324.5,33900.2
1,152.971,152.971,3.52041,5057.29,15210.5,5536.44,216.333,33905.3
1,30,30,2.88218,5265.41,15213.6,5716.16,123.693,33909.7
0,2005.29,2005.29,19.5635,7621.3,15447.8,7849.34,2403,34048.8
0,5465.27,3005.1,17.4162,12439.2,16971.9,12445.7,6081.42,34833.5
0,872.067,872.067,2.02487,4236.27,18664.7,5083.38,684.105,35027
0,67.082,67.082,3.10963,3434.71,18188.8,4263.8,1370.84,34833.7
1,1935.41,721.249,2.45639,1421.44,17025.8,2095.07,517.88,34402.3
0,2077.81,778.267,1.4321,1321.36,16958.4,1965.4,563.649,34379.4
1,4187.66,268.328,1.81752,417.852,16111.9,1127.3,67.082,34122.1
1,4573.6,30,3.64697,417.852,15985.4,1340.63,30,34090.1
1,4396.1,611.882,5.88513,849.588,15782.7,1863.87,120,34044.2
1,4191.42,684.763,2.26364,1015.14,15726.6,2042.87,84.8528,34033
1,3436.8,657.951,4.05866,1690.95,15541,2746.43,469.574,33972.7
1,2694.33,94.8683,2.38594,2419.61,15392.7,3482.71,284.605,33921
0,2376.26,2376.26,16.4164,8251.47,15541,8427.38,3033.71,34083.6
0,5533.19,2136.54,8.30048,13549.1,17466.6,13396,7031.02,35074.3
0,5540.99,2089.69,11.6718,13609.1,17496.4,13448.9,7084.32,35089.8
0,7107.47,1733.26,4.22269,12477.3,18599.5,17627.3,9392.44,36544.9
1,1832.95,721.249,2.16079,1527.94,17053.8,2214.72,540.833,34391.4
1,1945.38,750,0.477454,1443.12,16999,2109.83,547.449,34372.6
1,1973.63,758.947,0.954841,1422.71,16985.4,2083.87,553.173,34368
0,2634.03,1171.54,2.86241,1064.05,16684.8,1527.94,926.121,34268.8
1,4340.47,169.706,1.72101,420,16033.9,1224.5,90,34079.4
1,4399.78,127.279,0.754894,420,16014.3,1256.42,108.167,34074.4
1,4488.79,60,1.06752,424.264,15985.4,1308.01,30,34067.2
1,4636.92,445.982,3.76924,700.357,15821.4,1686.68,123.693,34028.6
1,4140.11,684.763,1.35022,1081.67,15682,2109.83,108.167,34000.1
1,4110.99,697.782,1.39176,1106.75,15674.3,2135.91,134.164,33998.6
1,3994.62,757.166,5.75962,1206.73,15643.9,2241.18,134.164,33991.9
1,1318.98,189.737,0.675206,3853.69,15188.4,4498.1,228.473,33842.2
1,730.548,189.737,3.64697,4473.32,15156.7,5001.46,579.396,33840
0,3556.87,3556.87,11.9947,9868.54,15938.2,9956.61,3967.38,34272.9
0,5520.08,2670.67,13.4215,12891.8,17123.2,12804.1,6437.43,34881.5
0,6050.79,84.8528,5.2267,13570.9,18834.5,15675,9357.79,35785.2
0,1718.4,1718.4,3.72387,5093.38,19136.5,5948.86,657.951,35189.4
0,1436.56,720,0.754894,1897.37,17238.7,2631.81,745.185,34435.7
1,4256.3,254.558,3.05437,458.912,16035.3,1207.48,90,34057.1
1,4345.14,192.094,2.1343,450,16005.5,1250.32,120,34049.5
1,4582.25,30,2.88218,474.342,15928.4,1386.83,67.082,34030.2
1,4611.91,42.4264,3.1996,484.665,15919,1405.84,84.8528,34027.9
1,4641.57,67.082,4.05866,496.588,15909.6,1425.24,108.167,34025.7
1,797.12,134.164,3.84367,4419.38,15128.6,4935.07,512.64,33810
1,768.96,150,2.05278,4448.91,15127.6,4959.72,540.833,33810
0,1841.77,1841.77,8.16581,7480.78,15333.5,7676.72,2259.78,33945.5
